"","b","p","call"
"13",-0.137772312270877,0.000110680876783425,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"14",-0.137796826821204,0.000111283258532444,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"15",-0.137159461737177,0.000108712903984065,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"16",-0.137163179206702,0.000108209778329447,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"17",-0.13727649879254,0.000108349855938565,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"18",-0.137397366003749,0.00010872103308008,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"19",-0.137369569753519,0.000108775302852785,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"20",-0.137459076450628,0.000109175327598202,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"21",-0.137089832559397,0.000108477831516852,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"22",-0.13721371277442,0.000108983931237123,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"23",-0.137162602552168,0.000108574023414207,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"24",-0.137107773884724,0.000108532983266979,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"25",-0.137280110442447,0.000108917162841329,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"26",-0.137129021388522,0.000108838436877714,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"27",-0.137179292118887,0.000108358617870457,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"28",-0.137144033084101,0.000108214025063156,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"29",-0.137891765237869,0.0001111697802178,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"30",-0.136964086314866,0.000108240802024029,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"31",-0.136870681229037,0.000107662697753948,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"32",-0.137597639766789,0.000107770209473547,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"33",-0.137395473908168,0.000108506763501708,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"34",-0.136983826750259,0.000108557783077212,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"35",-0.137236595022387,0.000108457057087843,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"36",-0.13671472702365,0.000109031532387928,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"37",-0.137392928238968,0.000108290375664641,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"38",-0.13710956896441,0.000108081875462022,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"39",-0.137165916330274,0.000108237456263537,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"40",-0.136880462755744,0.000108553331750495,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"41",-0.136657782174183,0.000109174150336588,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"42",-0.137229637100637,0.000108110742155437,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"43",-0.137337973599831,0.000108137736259133,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"44",-0.137298551669409,0.000108051710933425,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"45",-0.137326083178797,0.000108669296600846,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"46",-0.136708328941827,0.000108854961614197,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"47",-0.137406284724082,0.000108996452199281,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"48",-0.137421736040486,0.000108651974671358,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"49",-0.136813542169046,0.000108804479751575,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"50",-0.136565674906187,0.000109456324941111,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"51",-0.137351366487164,0.000108882984688644,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"52",-0.136468664495937,0.000109709267321596,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"53",-0.136490128203516,0.000109937003273294,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"54",-0.137372565936175,0.000108481378192062,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"55",-0.13599413136897,0.000112344542214962,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"56",-0.137346666369092,0.000108571426511285,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"57",-0.137281635701317,0.00010910561839372,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"58",-0.137994783383739,0.000113631412983581,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"59",-0.137528711743351,0.000109657644325751,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"60",-0.136648330050477,0.000109581901411607,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"61",-0.137763900113921,0.000110533599270503,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"62",-0.137800807266977,0.000110392288911979,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"63",-0.137005661686729,0.000108177026648721,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"64",-0.137241211755098,0.000108678706828101,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"65",-0.137236302696842,0.000108939785603979,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"66",-0.137519460066078,0.000109974248758355,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"67",-0.136770056307198,0.000108933729346013,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"68",-0.13711080230631,0.000108658184273852,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"69",-0.136923831671507,0.000108683038163558,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"70",-0.137385503460367,0.000108831514469129,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"71",-0.137356048822113,0.000108985497563954,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"72",-0.138220868456212,0.000119776923620705,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"73",-0.136812031241081,0.000108888288148531,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"74",-0.137257676377503,0.0001090343887351,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"75",-0.137197688494048,0.000108237296034834,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"76",-0.137751701477007,0.000110378054224699,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"77",-0.137402775938952,0.00010851114521395,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"78",-0.137114205284993,0.000108456191809823,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"79",-0.137144968945066,0.000108862960069709,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"80",-0.137087988214913,0.000109181527793905,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"81",-0.137238365911167,0.000109252883855343,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"82",-0.136801846348205,0.000109128246895104,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"83",-0.136727476888106,0.000108960658045062,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"84",-0.136832161971379,0.000109178410274114,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"85",-0.13701957029906,0.000108720483845225,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"86",-0.136876614816431,0.000108614973794876,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"87",-0.137562147831205,0.000109572023819386,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"88",-0.136935563567617,0.00010861116097848,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"89",-0.136973748866549,0.000108804866505373,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"90",-0.138135328447563,6.60885319820359e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"91",-0.13791054447686,7.42800950563303e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"92",-0.143268960714875,5.56266992973637e-06,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"93",-0.137386491267628,9.75112431412765e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"94",-0.136652381804968,0.000143378830801083,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"95",-0.137571222508763,9.52234668860472e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"96",-0.137069064222736,0.000119482723649079,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"97",-0.134482596803236,0.000331098437411127,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"98",-0.13614151262592,0.000167305275443741,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"99",-0.137346624953096,0.000108063877059276,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"100",-0.138383477731629,7.02722086829348e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"101",-0.137692700175457,9.39078313259525e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"102",-0.135143706734587,0.000251844338876968,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"103",-0.135340438620786,0.00023725060211787,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"104",-0.135029430301207,0.000262253352997332,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"105",-0.134916299270217,0.000108286144400482,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"106",-0.137906031827795,0.000123802241499536,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"107",-0.134729067480803,0.000112730555322729,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"108",-0.135560944448826,0.000109900998910848,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"109",-0.136383897772444,0.000112535718305623,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"110",-0.134311462985556,0.000111064405047437,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"111",-0.139028405369826,0.000130540952356879,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"112",-0.140401902692638,0.000146439540664107,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"113",-0.137382938206042,0.000112460618033657,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"114",-0.136156253608718,0.000103498101873316,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"115",-0.137794525983,0.000115934676276267,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"116",-0.137241866485619,0.000110947317074776,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"117",-0.136534116832661,0.00010576775212184,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"118",-0.136240932993751,0.000105324365756677,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"119",-0.138907585583743,0.000128251440880015,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"120",-0.138042572928885,0.00011718830715311,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"121",-0.136298396663342,0.000104999158177849,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"122",-0.136820629867687,0.000107874424136132,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"123",-0.136308986833929,0.000106002448859098,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"124",-0.138792056191967,0.000125453918237018,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"125",-0.135588566432066,0.000102174323655548,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"126",-0.137651834946169,0.000114012050344914,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"127",-0.138520272940273,0.00012377725087745,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"128",-0.137007328594168,0.000109395499807822,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"129",-0.133414548458439,9.76349578843055e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"130",-0.138372051584818,0.000122524877726591,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"131",-0.136457378651022,0.000106447289597683,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"132",-0.136378154831634,0.000106101887032397,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"133",-0.137484998366058,0.000112418660009059,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"134",-0.138024840157544,0.000114744974145673,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"135",-0.138154937137095,0.000115476752653934,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"136",-0.13800857605752,0.000114908482933441,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"137",-0.138725914279401,0.000119325801914476,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"138",-0.130525175230917,0.000133530892166583,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"139",-0.139960082675183,0.000131196564593664,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"140",-0.132975417935556,0.00011468815596976,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"141",-0.138911321904134,0.0001205803106833,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"142",-0.138070299803973,0.00011492710275645,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"143",-0.137404493117336,0.000111310488345134,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"144",-0.136756979113934,0.000109053942069284,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"145",-0.138911208683671,0.00012048991925895,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"146",-0.13195168795909,0.000121614506147782,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"147",-0.136699392881979,0.000109248310430596,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"148",-0.137302511494996,0.000110985276005758,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"149",-0.137177193853901,0.000111036365288667,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"150",-0.138420929843301,0.000116777075104577,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"151",-0.137367308784924,0.000111049676969989,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"152",-0.137553019814273,9.76222467040447e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"153",-0.13796772736443,8.4566425076002e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"154",-0.136097723583456,0.000155252664283664,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"155",-0.138582738697612,6.86807401233462e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"156",-0.137094815673723,0.000111561198613472,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"157",-0.138253554083,7.64768030189723e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"158",-0.137578422772266,9.59848914865902e-05,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"159",-0.137105338040766,0.000112652460431996,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"160",-0.136499662713135,0.000137265824119069,"rma.mv(yi = tempData$fisherZDiff, V = tempData$seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
